30914025,22,4,0,0,13648,3641.939842,0.266847878,2556.536367,2978,10670,1626,245,5185,1303,817,425,7,0,0,11,7,0,0,0,7,0,0,0,1,0,0,3,1,1816
30914025,32,4,0,0,21408,3575.901922,0.167035777,3051.213776,4168,17240,7212,723,9453,2561,1105,87,9,0,0,21,12,0,0,0,9,0,0,0,1,0,4,2,0,1943
30914025,45,3,0,0,82151,11684.07918,0.142226865,7823.706301,5319,76832,25994,5320,62754,27334,1697,520,11,0,0,38,44,0,2,2,7,0,1,1,1,4,9,9,5,5024
30914025,46,4,0,0,38177,4072.898593,0.106684616,3595.749728,9379,28798,17799,4422,19183,5976,3977,409,8,0,0,7,10,0,0,0,8,0,0,0,1,0,11,3,0,1280
30914025,54,3,0,0,50307,10249.78469,0.203744701,9285.300485,10134,40173,15187,900,27650,12939,1989,538,11,1,1,35,23,1,1,5,4,1,1,1,1,7,9,6,9,1176
30914025,58,2,0,0,91679,9502.099363,0.103645321,8501.795146,9104,82575,46491,17950,60781,30894,4171,496,12,1,1,32,26,0,1,4,7,0,1,1,1,5,20,5,4,6670
30914025,59,3,0,0,44012,5951.235836,0.135218482,5099.97296,7479,36533,16225,2302,27163,16679,1178,512,7,0,0,21,18,0,0,0,7,0,0,0,1,0,10,2,0,4055
30914025,60,4,0,0,49636,9681.927353,0.195058573,4929.915379,4052,45584,13755,890,24651,10287,1153,529,9,1,1,27,26,0,1,2,6,0,1,1,1,3,6,2,4,13655
30914025,61,4,0,0,55626,9222.049461,0.165786673,7693.434601,5338,50288,13928,1327,33535,5591,2200,375,12,1,1,32,30,0,1,4,7,0,1,1,1,5,4,3,5,6166
30914025,67,3,0,0,35459,6146.819222,0.173350044,5618.844756,11370,24089,10419,889,14720,8302,1155,420,8,1,1,24,14,0,1,4,3,0,1,1,1,5,7,2,3,3648
30914025,68,4,0,0,31412,4233.001396,0.134757462,3816.935401,3852,27560,8494,672,20332,8767,1177,424,9,0,0,19,18,0,0,0,9,0,0,0,1,0,3,6,0,1007
30914025,76,2,0,0,133931,16232.58603,0.121201111,14557.21907,5172,128759,45472,6310,101866,15447,6457,96,21,2,1,56,47,1,4,10,6,1,1,1,1,15,22,7,11,1328
30914025,89,3,0,0,54776,9736.318747,0.177747896,6407.766514,4824,49952,16620,3817,32238,10774,2378,393,13,1,1,23,28,1,1,3,8,1,1,1,1,5,3,10,5,4471
30914025,92,4,0,0,93209,12246.14891,0.13138376,10650.70247,6627,86582,32418,4152,56340,16278,4346,472,18,0,0,48,43,1,4,4,9,1,1,1,1,9,18,9,12,11231
30914025,99,4,0,0,42940,9053.351969,0.210837261,5991.195248,7748,35192,9831,1886,21428,12295,800,401,14,0,0,36,25,0,1,1,12,0,1,1,1,2,3,6,3,5767
30914025,127,2,0,0,73915,13199.74257,0.178580025,12798.51369,17145,56770,18183,2517,39722,17333,1729,513,14,1,1,42,43,0,1,7,6,0,1,1,1,8,7,6,6,3632
30914025,129,4,0,0,27814,5555.177909,0.199725962,5110.011611,6614,21200,9584,1903,12831,6520,2296,409,9,0,0,14,15,0,0,0,9,0,0,0,1,0,3,1,2,1111
30914025,138,4,0,0,47073,11151.35232,0.236894872,10233.52538,6471,40602,14908,2231,24000,5546,1465,528,13,3,1,28,29,1,3,9,0,1,1,1,0,13,7,4,1,5039
30914025,139,4,0,0,61290,11474.41193,0.187215075,9608.465863,4823,56467,23888,2283,25462,7656,6835,410,13,1,1,30,26,0,1,2,10,0,1,1,1,3,15,7,8,13926
30914025,141,2,0,0,62823,11335.73908,0.180439315,8267.037378,3104,59719,28870,8370,43015,20167,944,113,11,4,1,30,34,0,2,5,4,0,1,1,1,7,13,4,3,10052
30914025,143,4,0,0,37736,7381.553875,0.195610395,6786.633331,16463,21273,10732,2668,11388,2295,1265,433,10,2,1,29,19,1,2,7,0,1,1,1,0,10,5,2,5,1631
30914025,147,2,0,0,132838,15239.5726,0.11472299,13215.89023,26407,106431,53883,14172,86949,46449,8532,625,10,2,1,53,41,0,1,7,2,0,1,1,1,8,32,5,5,1661
30914025,160,2,0,0,121078,16377.49551,0.135264008,14988.64894,6273,114805,45726,4840,91934,24741,1770,522,14,2,1,55,51,0,1,7,6,0,1,1,1,8,30,6,6,9711
30914025,161,3,0,0,159072,22357.88694,0.140551995,19627.09224,7680,151392,63142,4424,122513,36554,2256,754,13,1,1,69,53,0,2,6,5,0,1,1,1,8,46,8,7,10926
30914025,162,2,0,0,145303,15015.70613,0.103340648,14314.09948,3576,141727,61559,7496,106319,17079,5112,512,25,1,1,64,58,0,4,7,14,0,1,1,1,11,42,11,18,3799
30914025,176,2,0,0,60096,9139.82919,0.152087147,8473.425137,4856,55240,26069,5799,43649,9806,1793,520,11,1,1,32,28,1,1,7,2,1,1,1,1,9,7,3,4,1927
30914025,181,2,0,0,133063,14117.33357,0.10609511,13345.13397,10232,122831,60429,4040,97164,31259,5560,481,15,1,1,59,34,1,1,6,7,1,1,1,1,8,33,8,8,3726
30914025,184,2,0,0,61146,7213.934457,0.117978845,6008.569342,8970,52176,23221,2996,38171,24551,4088,418,10,0,0,27,26,0,0,0,10,0,0,0,1,0,14,3,2,2264
30914025,186,2,0,0,72816,10190.69433,0.139951306,9661.594347,3752,69064,31026,7396,54575,12760,2009,96,13,1,1,34,30,0,3,4,6,0,1,1,1,7,19,5,5,4199
30914025,191,2,0,0,54631,8584.787604,0.157141323,7184.278546,10001,44630,17980,1588,27663,8128,2369,465,11,1,1,30,29,0,2,6,3,0,1,1,1,8,15,8,6,6015
30914026,22,4,0,0,22041,3346.269356,0.151820215,1412.176957,2392,19649,7023,5114,6072,1719,946,434,7,0,0,12,9,0,0,0,7,0,0,0,1,0,1,1,3,9240
30914026,32,3,0,0,31155,3284.446136,0.105422762,2795.91015,2827,28328,15289,5989,14106,4968,1330,584,8,0,0,7,5,0,0,0,8,0,0,0,1,0,3,3,0,6927
30914026,45,4,0,0,52216,7149.467281,0.136921007,6686.395271,2720,49496,17943,6797,30214,8895,3257,409,10,1,1,23,14,0,1,3,6,0,1,1,1,4,9,5,2,9343
30914026,46,3,0,0,57760,6044.171971,0.104642867,5566.095877,2595,55165,20590,3119,38286,17378,888,432,8,0,0,24,14,0,0,0,8,0,0,0,1,0,13,5,2,11087
30914026,54,4,0,0,21776,4541.501934,0.208555379,4067.221165,3761,18015,6130,2475,6085,1039,1140,452,9,0,0,11,8,0,0,0,9,0,0,0,1,0,2,2,1,4503
30914026,58,1,0,0,99223,10653.96661,0.107373962,8804.057751,3655,95568,25696,2162,52657,26383,6089,391,14,1,1,33,32,0,1,4,9,0,1,1,1,5,24,9,9,22207
30914026,59,4,0,0,26465,3408.348594,0.128787024,2907.890569,2129,24336,8543,3036,14485,8288,1496,466,7,0,0,11,5,0,0,0,7,0,0,0,1,0,10,1,0,4920
30914026,60,4,0,0,39286,3917.24001,0.099710839,3457.517069,3814,35472,22101,9046,16196,7040,4250,313,8,0,0,15,11,0,0,0,8,0,0,0,1,0,14,1,0,9920
30914026,61,2,0,0,86651,7559.786296,0.087244074,6633.03425,5276,81375,23400,5485,59577,15639,4609,361,13,1,1,22,16,0,2,5,6,0,1,1,1,7,13,8,7,5455
30914026,67,4,0,0,35849,5277.141796,0.147204714,3611.989148,6296,29553,6995,1233,13373,4911,1145,410,8,1,1,12,10,0,1,3,4,0,1,1,1,4,3,2,1,10088
30914026,68,3,0,0,36104,4703.978347,0.130289673,3519.454023,3599,32505,8315,2478,15867,9088,1169,443,9,0,0,14,15,0,0,0,9,0,0,0,1,0,5,7,2,10439
30914026,76,2,0,0,77129,10898.63057,0.141303927,8527.244893,6889,70240,16728,4321,59553,18616,1144,408,13,2,1,27,22,0,5,7,1,0,1,1,1,12,6,9,3,791
30914026,89,4,0,0,60214,6024.728172,0.100055272,5734.374611,11277,48937,23237,4156,28693,8669,2146,442,13,0,0,21,16,0,0,0,13,0,0,0,1,0,14,4,0,8527
30914026,92,4,0,0,40911,4438.647217,0.108495202,2998.623704,5192,35719,14143,5533,23906,15320,1082,347,10,0,0,16,13,0,0,0,10,0,0,0,1,0,6,2,3,5263
30914026,99,2,0,0,168675,11427.99916,0.067751588,10553.1586,6804,161871,82046,13317,119448,17142,8969,288,21,0,0,28,28,0,2,2,17,0,1,1,1,4,28,12,10,4079
30914026,127,2,0,0,162126,14470.27545,0.089253269,12293.35914,13458,148668,72313,18376,107782,37175,3927,465,15,2,1,38,37,0,2,9,4,0,1,1,1,11,40,5,11,24182
30914026,129,3,0,0,91776,8403.290938,0.091563055,6405.22518,7209,84567,53475,27535,34758,15983,913,465,10,1,1,16,14,0,0,0,10,0,0,0,1,0,11,5,4,43495
30914026,138,3,0,0,51192,4797.028811,0.093706611,3594.438374,2344,48848,13070,2254,19200,8751,3314,375,10,0,0,13,11,0,0,0,10,0,0,0,1,0,8,8,1,20118
30914026,139,1,0,0,84795,10662.12262,0.125739992,9313.809545,5312,79483,13673,4023,56913,16458,1440,384,15,3,1,32,28,0,3,8,4,0,1,1,1,11,6,7,2,11687
30914026,141,2,0,0,78273,7050.310707,0.090073342,6566.838652,13738,64535,24888,4757,43871,15588,4432,361,13,1,1,20,20,0,3,4,6,0,1,1,1,7,16,4,3,5446
30914026,143,3,0,0,21581,3665.460444,0.169846645,3094.542986,3317,18264,1211,304,5592,1182,672,103,8,0,0,13,11,0,0,0,8,0,0,0,1,0,0,5,1,9407
30914026,147,2,0,0,124496,12700.33431,0.102013995,11707.52892,9121,115375,46688,10623,85775,17520,8176,569,15,1,1,31,21,1,2,6,6,1,1,1,1,9,23,11,7,1871
30914026,160,2,0,0,105129,14743.12229,0.140238396,13161.70644,2914,102215,41867,5203,89525,31156,1441,428,16,1,1,38,31,1,2,10,3,1,1,1,1,13,28,9,6,934
30914026,161,2,0,0,260414,31621.21156,0.121426696,28314.2095,12839,247575,75105,6654,171864,31762,4618,320,34,2,1,80,75,2,8,13,11,1,1,1,1,23,42,13,17,36073
30914026,162,4,0,0,13505,2745.382443,0.203286371,1993.751962,2496,11009,1992,476,4449,1296,992,403,7,0,0,9,5,0,0,0,7,0,0,0,1,0,0,3,0,2574
30914026,176,3,0,0,32757,4511.619917,0.137729948,3954.437225,3461,29296,11449,1608,18049,3967,1411,457,9,0,0,12,10,0,0,0,9,0,0,0,1,0,9,2,0,4782
30914026,181,2,0,0,50812,8575.243659,0.168764143,8071.997675,3747,47065,12218,1651,25876,4878,1282,498,13,1,1,29,23,0,3,4,6,0,1,1,1,7,9,8,3,10807
30914026,184,2,0,0,140962,11052.43331,0.078407183,9825.003182,3212,137750,55504,8791,103077,23886,8106,393,25,0,0,41,36,3,4,4,14,1,1,1,1,11,20,8,6,967
30914026,186,3,0,0,65537,6333.889894,0.096646015,5009.805725,9065,56472,22076,4184,32718,11440,3412,442,10,0,0,14,14,0,0,0,10,0,0,0,1,0,17,4,6,11373
30914026,191,3,0,0,21008,3532.319974,0.168141659,2808.885075,3041,17967,2165,373,12307,7932,673,492,8,0,0,11,7,0,0,0,8,0,0,0,1,0,0,3,0,950
30914904,22,4,0,0,12548,3740.516659,0.298096642,3143.295826,2951,9597,2126,265,4820,1341,689,353,7,0,0,14,12,0,0,0,7,0,0,0,1,0,0,1,3,1396
30914904,32,4,0,0,16738,3308.498275,0.197663895,2652.871227,3802,12936,3977,519,6150,1638,970,409,8,1,1,10,9,0,0,0,8,0,0,0,1,0,1,4,4,1303
30914904,45,4,0,0,21061,3848.324801,0.182722796,3060.68197,4188,16873,5020,1121,8279,1807,1993,321,9,0,0,9,12,0,0,0,9,0,0,0,1,0,2,5,3,1207
30914904,46,4,0,0,31153,4798.476699,0.154029362,2883.483338,1795,29358,5782,1384,22749,10915,1199,328,10,0,0,11,17,0,0,0,10,0,0,0,1,0,5,5,0,0
30914904,54,4,0,0,75071,13546.6802,0.180451575,12105.93261,11650,63421,18007,1552,49318,16383,2191,113,20,1,1,46,48,3,4,1,12,1,1,1,1,8,7,4,8,1488
30914904,58,2,0,0,48420,7990.223589,0.165019075,7617.665874,4804,43616,12163,2906,34758,16744,1012,417,9,0,0,27,18,0,0,0,9,0,0,0,1,0,11,3,1,3375
30914904,59,4,0,0,30400,5525.636009,0.181764342,4804.18242,6145,24255,6688,1023,11697,3557,2681,362,9,0,0,15,7,0,0,0,9,0,0,0,1,0,4,5,6,4079
30914904,60,4,0,0,36522,6008.583927,0.164519575,5427.57646,4914,31608,11431,1848,17361,6471,6930,378,10,0,0,24,17,0,0,0,10,0,0,0,1,0,10,8,8,1135
30914904,61,4,0,0,29678,5375.379344,0.181123369,4718.698554,2934,26744,6912,702,17021,6248,1217,432,10,0,0,18,20,0,0,0,10,0,0,0,1,0,2,3,3,1671
30914904,67,4,0,0,38814,9616.368751,0.247755159,9016.45948,9472,29342,11735,2058,19458,6118,1849,417,9,0,0,28,21,0,0,0,9,0,0,0,1,0,8,3,3,2007
30914904,68,4,0,0,29942,6057.975672,0.202323682,4782.083037,5766,24176,5888,806,12571,5063,1297,318,10,0,0,20,16,0,0,0,10,0,0,0,1,0,2,6,0,5695
30914904,76,2,0,0,90935,10038.97039,0.110397211,9396.717503,7761,83174,20550,5163,62167,19637,9586,376,15,0,0,45,30,0,1,1,13,0,1,1,1,2,11,13,8,1767
30914904,89,4,0,0,22704,6354.355429,0.279878234,4630.544623,6407,16297,4515,624,9585,3390,810,370,10,0,0,14,11,0,0,0,10,0,0,0,1,0,2,4,4,1806
30914904,92,4,0,0,60047,9033.133782,0.150434389,8014.133839,3240,56807,11906,2248,42565,14463,4371,330,14,0,0,35,20,0,0,0,14,0,0,0,1,0,6,3,9,1935
30914904,99,4,0,0,22768,4815.258247,0.211492369,1553.113885,8167,14601,2891,1373,4325,733,641,290,8,0,0,10,10,0,0,0,8,0,0,0,1,0,1,3,5,6832
30914904,127,4,0,0,47769,7703.737136,0.161270639,6257.541972,21656,26113,14143,2312,15214,3615,1586,449,11,0,0,25,16,0,0,0,11,0,0,0,1,0,12,3,2,2937
30914904,129,4,0,0,31929,4763.052423,0.149176373,1800.234235,7976,23953,8957,1992,13391,3679,2504,482,8,1,1,18,14,0,0,0,8,0,0,0,1,0,5,7,4,1414
30914904,138,2,0,0,45040,8042.011531,0.178552654,7181.019533,5031,40009,15274,2518,27628,6902,4127,362,12,0,0,19,18,0,0,0,12,0,0,0,1,0,13,7,1,1287
30914904,139,2,0,0,49806,8273.185192,0.166108204,7787.075031,5462,44344,14405,993,26659,3734,3497,304,18,0,0,27,21,0,0,0,18,0,0,0,1,0,9,6,4,2743
30914904,141,2,0,0,90552,9167.037944,0.101235069,8121.883907,4121,86431,32978,3619,61286,16917,2747,576,13,0,0,32,23,0,0,0,13,0,0,0,1,0,19,6,3,10503
30914904,143,4,0,0,12031,3415.290095,0.283874166,2934.041009,2703,9328,1536,224,5154,1356,678,395,7,0,0,9,7,0,0,0,7,0,0,0,1,0,0,2,2,679
30914904,147,3,0,0,50163,8997.958891,0.179374417,7558.996643,7298,42865,14521,4454,23846,6888,2816,401,11,0,0,29,16,0,0,0,11,0,0,0,1,0,6,3,3,10855
30914904,160,3,0,0,56159,7837.304786,0.139555633,6976.782756,1624,54535,17784,3864,29082,8639,7314,356,12,0,0,24,17,0,0,0,12,0,0,0,1,0,9,5,7,7207
30914904,161,2,0,0,109385,10919.21488,0.099823695,10621.29361,7650,101735,49548,13517,45045,19637,22386,439,14,0,0,24,25,0,1,1,12,0,1,1,1,2,42,10,5,20934
30914904,162,4,0,0,26458,4424.41061,0.167223925,2787.508874,2673,23785,9058,1262,12893,4062,1961,316,10,0,0,18,11,0,0,1,9,0,0,1,1,1,2,6,4,2913
30914904,176,4,0,0,34600,5626.40967,0.162612996,4802.891387,4320,30280,8549,965,12505,3160,10249,361,11,0,0,14,11,0,0,0,11,0,0,0,1,0,7,8,5,952
30914904,181,4,0,0,15431,3850.832872,0.249551738,1163.765703,3143,12288,3640,1112,7341,3512,592,402,9,0,0,12,8,0,0,0,9,0,0,0,1,0,1,6,8,752
30914904,184,4,0,0,35382,5109.521774,0.144410202,4471.986916,4046,31336,10411,1620,17813,4070,1962,368,11,0,0,21,17,0,0,0,11,0,0,0,1,0,5,4,1,4231
30914904,186,4,0,0,52274,9454.883682,0.180871632,8809.913097,16931,35343,11423,954,23966,5821,2104,434,12,0,0,29,21,0,0,0,12,0,0,0,1,0,3,5,3,1735
30914904,191,4,0,0,32363,6078.201612,0.187813293,2934.081854,4947,27416,10267,4368,19223,8264,1172,326,11,0,0,20,13,0,0,0,11,0,0,0,1,0,3,3,4,1191
60910014,22,4,0,0,13446,3114.369815,0.231620543,2584.322491,1798,11648,2953,257,4835,1038,970,504,7,0,0,6,11,0,0,0,7,0,0,0,1,0,0,1,0,1832
60910014,32,3,0,0,22745,3568.545054,0.156893605,3034.972319,1304,21441,9632,4143,14939,8584,945,497,8,0,0,14,6,0,0,0,8,0,0,0,1,0,6,2,3,1071
60910014,45,2,0,0,33278,5605.168025,0.168434642,4715.895045,2454,30824,7540,599,19814,5152,1187,617,11,0,0,15,13,0,1,1,9,0,1,1,1,2,3,5,1,1182
60910014,46,4,0,0,24740,3286.158323,0.132827741,2376.9964,1711,23029,7110,1480,16555,5200,1040,529,7,0,0,9,8,0,0,0,7,0,0,0,1,0,3,4,0,1206
60910014,54,4,0,0,19849,4747.683298,0.23919005,4330.221,2025,17824,3993,378,8713,2007,1114,633,9,0,0,13,11,0,0,0,9,0,0,0,1,0,0,3,1,1999
60910014,58,4,0,0,29744,4520.455252,0.151978727,2578.275676,10904,18840,7433,1292,11010,3590,1337,450,9,0,0,11,10,0,0,0,9,0,0,0,1,0,3,4,0,871
60910014,59,2,0,0,50064,4493.001413,0.089745154,3947.47825,4122,45942,19640,4438,33744,18231,2825,761,8,0,0,12,9,0,0,0,8,0,0,0,1,0,12,3,1,1079
60910014,60,4,0,0,26153,3500.956259,0.133864423,3072.212802,5009,21144,6710,2097,14510,7967,1177,505,8,0,0,14,6,0,0,0,8,0,0,0,1,0,3,3,2,910
60910014,61,3,0,0,31867,5121.78774,0.160723875,4740.146555,12107,19760,10754,2063,8302,1752,1770,497,9,0,0,19,10,0,0,0,9,0,0,0,1,0,8,5,0,2807
60910014,67,4,0,0,12766,2959.885124,0.231856895,2490.35835,2109,10657,1834,254,4986,1191,865,505,7,0,0,15,5,0,0,0,7,0,0,0,1,0,0,0,1,1119
60910014,68,4,0,0,19385,3887.635369,0.200548639,3390.287209,3200,16185,4015,404,8453,1735,1089,522,9,0,0,11,8,0,0,0,9,0,0,0,1,0,0,7,0,1334
60910014,76,2,0,0,61051,4478.227142,0.073352232,3781.342886,12907,48144,23358,6075,26931,11846,2601,562,8,0,0,15,10,0,0,0,8,0,0,0,1,0,24,3,0,12247
60910014,89,2,0,0,65670,8867.099138,0.135025113,8519.824113,23678,41992,21450,5040,29127,10221,2226,641,13,0,0,26,22,0,0,0,13,0,0,0,1,0,15,6,7,871
60910014,92,4,0,0,23401,4281.515252,0.182962918,3584.02619,3850,19551,6283,1120,11373,3951,1551,529,9,0,0,14,6,0,0,0,9,0,0,0,1,0,5,4,1,888
60910014,99,4,0,0,26738,3843.547124,0.14374849,3339.038615,13385,13353,8184,2119,5869,1047,1065,608,8,0,0,15,10,0,0,0,8,0,0,0,1,0,2,4,0,1152
60910014,127,2,0,0,89158,10740.35809,0.120464323,10425.55489,29758,59400,25275,1400,41372,7726,2203,745,14,2,1,33,20,2,1,7,4,1,1,1,1,10,21,6,3,1368
60910014,129,4,0,0,24583,5317.485316,0.21630742,3134.215036,5742,18841,6264,1514,9516,1870,1514,441,10,0,0,17,11,0,0,0,10,0,0,0,1,0,4,7,4,822
60910014,138,4,0,0,25267,3658.92347,0.144810364,3239.878003,2586,22681,8431,1590,14121,4512,1857,530,9,0,0,8,8,0,0,0,9,0,0,0,1,0,9,3,0,1095
60910014,139,2,0,0,51538,6989.957135,0.135627249,6570.03939,9610,41928,17551,3110,29485,8111,1961,475,12,0,0,13,12,0,0,0,12,0,0,0,1,0,9,2,0,1054
60910014,141,3,0,0,32019,5233.074786,0.163436547,4188.730826,7585,24434,7357,760,14511,2703,1089,91,15,6,1,18,23,0,0,0,15,0,0,0,1,0,2,7,4,784
60910014,143,4,0,0,12762,2688.383774,0.210655365,1124.28468,2865,9897,1999,264,4963,1148,746,436,7,0,0,11,11,0,0,0,7,0,0,0,1,0,0,2,2,960
60910014,147,2,0,0,83833,9162.002764,0.109288738,7858.221307,13849,69984,25648,4767,52768,25711,2681,610,15,0,0,29,21,0,5,5,5,0,1,1,1,10,24,2,5,1192
60910014,160,3,0,0,39156,4812.077298,0.122895017,4124.495197,5318,33838,15358,3415,20780,6735,2992,610,11,0,0,16,7,0,0,0,11,0,0,0,1,0,6,5,0,1112
60910014,161,2,0,0,80080,10405.82384,0.129942855,8788.668011,10520,69560,25894,4183,52114,11317,2633,563,15,1,1,28,24,2,1,6,6,1,1,1,1,9,15,2,3,847
60910014,162,4,0,0,18513,2823.489581,0.152513887,2092.055415,4712,13801,3395,330,8492,3639,985,436,7,0,0,4,6,0,0,0,7,0,0,0,1,0,0,1,0,1165
60910014,176,2,0,0,73803,7162.892179,0.097054214,6361.376857,3156,70647,27886,5485,52941,13071,2337,569,11,0,0,21,17,0,0,0,11,0,0,0,1,0,16,5,4,4734
60910014,181,4,0,0,42784,6234.326946,0.145716318,5739.203171,3160,39624,11622,1231,30063,11671,1177,409,11,0,0,15,13,0,0,0,11,0,0,0,1,0,6,7,2,1023
60910014,184,2,0,0,22985,4293.865763,0.186811649,3819.736164,2393,20592,5518,641,13728,5079,1034,425,9,0,0,9,9,0,0,0,9,0,0,0,1,0,2,4,1,1191
60910014,186,4,0,0,27594,4931.940717,0.178732359,4639.508748,7162,20432,8235,1294,12441,6217,897,651,9,0,0,17,11,0,0,0,9,0,0,0,1,0,5,4,1,895
60910014,191,4,0,0,17458,3174.229864,0.181820934,2722.6096,2594,14864,3597,336,7170,1376,1273,592,8,0,0,13,9,0,0,0,8,0,0,0,1,0,0,4,0,991
60910020,22,4,0,0,14354,3682.130005,0.256522921,3080.129023,2474,11880,3235,566,4523,863,921,592,7,0,0,10,7,0,0,0,7,0,0,0,1,0,1,1,0,2105
60910020,32,4,0,0,17912,3626.124672,0.202441083,2631.156948,2728,15184,4647,696,7113,2119,1024,665,8,0,0,13,9,0,0,0,8,0,0,0,1,0,3,3,0,1856
60910020,45,4,0,0,29728,4928.626375,0.165790715,3930.042911,3360,26368,7025,685,14821,5838,993,642,9,0,0,24,7,0,0,0,9,0,0,0,1,0,4,3,0,4304
60910020,46,4,0,0,33815,4024.18333,0.119005865,3373.295585,8584,25231,7731,943,14552,8248,1217,713,7,0,0,12,5,0,0,0,7,0,0,0,1,0,4,2,2,4312
60910020,54,4,0,0,19617,4785.328697,0.243937845,4226.40794,4169,15448,4875,946,6852,1141,1311,601,9,0,0,13,12,0,0,0,9,0,0,0,1,0,1,2,2,1360
60910020,58,3,0,0,65520,8624.512476,0.131631753,8276.840603,1432,64088,11688,3339,46551,13343,1921,689,15,0,0,15,18,0,5,5,5,0,1,1,1,10,6,3,5,2734
60910020,59,4,0,0,43456,4467.993696,0.102816497,3904.11746,1080,42376,15569,6857,33743,20703,2288,441,8,0,0,16,5,0,0,0,8,0,0,0,1,0,5,4,2,1152
60910020,60,4,0,0,32064,4522.806429,0.14105559,3727.179241,1072,30992,10473,4504,18377,9222,5130,538,9,0,0,13,14,0,0,0,9,0,0,0,1,0,3,2,1,799
60910020,61,4,0,0,18544,4433.954614,0.239104541,3365.724586,736,17808,4457,790,6900,1597,1043,545,9,0,0,10,11,0,0,0,9,0,0,0,1,0,1,3,3,3663
60910020,67,4,0,0,18727,2977.500992,0.158995087,2448.414758,5408,13319,6679,1802,5363,1638,1000,545,7,0,0,14,9,0,0,0,7,0,0,0,1,0,11,1,1,2692
60910020,68,4,0,0,23424,3789.506423,0.161778792,3396.465414,2536,20888,6311,1391,7011,1248,1449,624,9,0,0,11,10,0,0,0,9,0,0,0,1,0,2,7,1,4918
60910020,76,3,0,0,77080,7993.135788,0.103699219,7565.5604,1265,75815,14833,4270,47446,17622,3233,521,12,0,0,17,14,0,0,0,12,0,0,0,1,0,4,7,4,11519
